gmap_id,name,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x808de4f6208e9801:0x74b5107557b36cd0,McDonald's,36.608317299999996,-121.85605199999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,418,$,"[['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM'], ['Saturday', 'Open 24 hours'], ['Sunday', '4AM–12AM'], ['Monday', '5AM–12AM']]"
0x80916b6e7c16a28b:0x45370a64d3de095,Jantz Cafe & Bakery,37.3607563,-120.6033301,"['Bakery', 'Cafe', 'Wedding bakery']",4.8,736,$$,"[['Tuesday', '6:30AM–3PM'], ['Wednesday', '6:30AM–5PM'], ['Thursday', '6:30AM–5PM'], ['Friday', '6:30AM–5PM'], ['Saturday', '7AM–3PM'], ['Sunday', 'Closed'], ['Monday', '6:30AM–5PM']]"
0x80916b817f164f73:0x83a629606f3f8cea,McDonald's,37.3433385,-120.61510609999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,716,$,"[['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–1AM'], ['Saturday', '5AM–1AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM']]"
0x8082fb1cec06b4ed:0x4769e9453ff4cb35,I 5 Cafe,39.752300999999996,-122.20673199999999,"['Restaurant', 'Cafe']",4.4,524,$,"[['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–9PM'], ['Thursday', '6AM–9PM'], ['Friday', '6AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '6AM–9PM'], ['Monday', '6AM–9PM']]"
0x80ece19ef15c8121:0x2451f99090003da6,Carla's Country Kitchen And Gift Shop,35.369150999999995,-120.853032,"['American restaurant', 'Breakfast restaurant', 'Coffee shop', 'Gift shop', 'Lunch restaurant', 'Restaurant']",4.6,998,$$,"[['Tuesday', '6:30AM–2PM'], ['Wednesday', '6:30AM–2PM'], ['Thursday', '6:30AM–2PM'], ['Friday', '6:30AM–2PM'], ['Saturday', '6:30AM–2PM'], ['Sunday', '6:30AM–2PM'], ['Monday', '6:30AM–2PM']]"
0x8094c3ed5702708f:0x86c15c2b3b91e4a1,Panera Bread,36.324027,-119.67371899999999,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.3,433,$$,"[['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM'], ['Friday', '6AM–9PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–8PM'], ['Monday', '6AM–8PM']]"
0x80c2d00adc71bd0b:0x8be00210067271b5,Starbucks,34.063013,-118.09012,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,531,$$,"[['Tuesday', '4:30AM–9PM'], ['Wednesday', '4:30AM–9PM'], ['Thursday', '4:30AM–9PM'], ['Friday', '4:30AM–9PM'], ['Saturday', '5AM–9PM'], ['Sunday', '5AM–8PM'], ['Monday', '4:30AM–9PM']]"
0x80914354cc935de9:0x7eb6b28bd6f5becb,Dutch Bros Coffee,37.288177399999995,-120.4529647,"['Coffee shop', 'Cafe', 'Juice shop', 'Tea house']",4.7,253,$,"[['Tuesday', '5AM–10PM'], ['Wednesday', '5AM–10PM'], ['Thursday', '5AM–10PM'], ['Friday', '5AM–11PM'], ['Saturday', '5AM–11PM'], ['Sunday', '5AM–10PM'], ['Monday', '5AM–10PM']]"
0x80c2c0dafedef551:0xb9cfa4606ad3ed85,Proof Bakery,34.116908099999996,-118.26154609999999,"['Bakery', 'Coffee shop']",4.6,514,$$,"[['Tuesday', '8AM–4PM'], ['Wednesday', '8AM–4PM'], ['Thursday', '8AM–4PM'], ['Friday', '8AM–4PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–4PM']]"
0x80c29a8f9bdfb04d:0x38bef8df325e8d65,Starbucks,34.256769,-118.49977799999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,278,$$,
0x80d1394ef7c246b7:0xf25bbe30d9b9d8ca,Starbucks,33.609489499999995,-114.5874096,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']",4.1,290,$$,"[['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–8PM']]"
0x808e46a2a2dc03f5:0x2b6e5972e166b7d7,White Raven,37.052240999999995,-122.073493,['Coffee shop'],4.6,225,$,"[['Tuesday', '6:30AM–4PM'], ['Wednesday', '6:30AM–4PM'], ['Thursday', '6:30AM–4PM'], ['Friday', '6:30AM–4PM'], ['Saturday', '6:30AM–5PM'], ['Sunday', '6:30AM–5PM'], ['Monday', '6:30AM–4PM']]"
0x808fccd5879b771f:0x9ac9b2265529df31,Paris Baguette,37.332960899999996,-121.85631559999999,"['Bakery', 'Cafe', 'Cake shop', 'Pastry shop', 'Sandwich shop']",4.3,114,$$,"[['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '9AM–8PM'], ['Monday', '9AM–8PM']]"
0x80e823068473bc89:0xde199fde208ac34f,The Malibu Cafe,34.0916894,-118.8172405,"['Cafe', 'Bar', 'Brunch restaurant', 'Event venue', 'Gastropub', 'New American restaurant', 'Restaurant', 'Wine bar']",4.4,1088,$$,"[['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', 'Closed']]"
0x80e913b4d3b5bc6f:0x182a783b157e8ad5,Starbucks,34.421734,-119.65025,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,418,$$,"[['Tuesday', '5AM–8PM'], ['Wednesday', '5AM–8PM'], ['Thursday', '5AM–8PM'], ['Friday', '5AM–8PM'], ['Saturday', '5AM–8PM'], ['Sunday', '5AM–8PM'], ['Monday', '5AM–8PM']]"
0x80c2c7b40d4a9cc3:0x73559b8260bb9e39,85°C Bakery Cafe - Downtown Los Angeles,34.048646,-118.257311,"['Bakery', 'Cafe', 'Coffee shop', 'Dessert shop', 'Restaurant']",4.3,473,$,"[['Tuesday', '7AM–6PM'], ['Wednesday', '7AM–6PM'], ['Thursday', '7AM–6PM'], ['Friday', '7AM–6PM'], ['Saturday', '8AM–3PM'], ['Sunday', 'Closed'], ['Monday', '7AM–6PM']]"
0x80c2c370f9278d8b:0x14d26d4ffc22d502,85°C Bakery Cafe - Pasadena,34.144658,-118.15065899999999,"['Bakery', 'Cafe', 'Coffee shop', 'Dessert shop', 'Restaurant']",4.4,1233,$,"[['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM'], ['Thursday', '11AM–7PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '10AM–7PM'], ['Monday', '11AM–7PM']]"
0x80c2c35e86f8c589:0xbf2b789cda9b48cf,Dunkin',34.1410974,-118.13258789999999,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']",4.2,337,$,"[['Tuesday', '5AM–7PM'], ['Wednesday', '5AM–7PM'], ['Thursday', '5AM–7PM'], ['Friday', '5AM–7PM'], ['Saturday', '6AM–7PM'], ['Sunday', '6AM–7PM'], ['Monday', '5AM–7PM']]"
0x808f7e2d278db25f:0x23aff6d632607d7e,Urban Ritual Cafe,37.775701399999996,-122.4258572,"['Cafe', 'Bubble tea store']",4.5,228,$,"[['Tuesday', '12–8PM'], ['Wednesday', '12–8PM'], ['Thursday', '12–8PM'], ['Friday', '12–8PM'], ['Saturday', '12–8PM'], ['Sunday', '12–8PM'], ['Monday', '12–8PM']]"
0x808563977b0938f9:0x695a9e6d39ae4e3e,Philz Coffee,37.8911891,-122.12335949999999,['Cafe'],4.8,132,$$,"[['Tuesday', '6:30AM–2PM'], ['Wednesday', '6:30AM–2PM'], ['Thursday', '6:30AM–2PM'], ['Friday', '6:30AM–2PM'], ['Saturday', '6:30AM–2PM'], ['Sunday', '6:30AM–2PM'], ['Monday', '6:30AM–2PM']]"
0x80859a446dfb4fd5:0xc86b1f52f838bed0,Rustic Bakery,37.9470678,-122.5095934,"['Bakery', 'Cafe']",4.3,298,$$,"[['Tuesday', '7AM–5PM'], ['Wednesday', '7AM–5PM'], ['Thursday', '7AM–5PM'], ['Friday', '7AM–5PM'], ['Saturday', '7AM–5PM'], ['Sunday', '7AM–5PM'], ['Monday', '7AM–5PM']]"
0x808599f599188f99:0xf60bfcd3d860c789,Peet's Coffee,37.97094,-122.51785,"['Coffee shop', 'Cafe', 'Espresso bar', 'Tea house']",4.4,305,$,"[['Tuesday', '5:30AM–5:30PM'], ['Wednesday', '5:30AM–5:30PM'], ['Thursday', '5:30AM–5:30PM'], ['Friday', '5:30AM–5:30PM'], ['Saturday', '5:30AM–5PM'], ['Sunday', '5:30AM–5PM'], ['Monday', '5:30AM–5:30PM']]"
0x808599f730881927:0x88bc70cd0a0fc427,El Burrito Taqueria,37.97238,-122.524007,"['Mexican restaurant', 'Cafe', 'Latin American restaurant']",3.9,138,$,"[['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM']]"
0x80dbf73331c5bbe7:0xf7bd7e18b79a41a3,Brothers Provisions,33.0125847,-117.0779041,"['Gastropub', 'Bar', 'Cheese shop', 'Coffee shop', 'Deli', 'Pizza restaurant']",4.4,617,$$,"[['Tuesday', '7AM–9PM'], ['Wednesday', '7AM–9PM'], ['Thursday', '7AM–10PM'], ['Friday', '7AM–10PM'], ['Saturday', '7AM–10PM'], ['Sunday', '7AM–8PM'], ['Monday', '7AM–9PM']]"
0x80dbd118310d1f8b:0x86df29134adebc4f,Regulars Wanted - Beanery Corporation,33.076814999999996,-116.60041799999999,"['Restaurant', 'Breakfast restaurant', 'Cafe', 'Coffee shop', 'Coffee store', 'Lunch restaurant']",4.7,165,,"[['Tuesday', '7:30AM–4PM'], ['Wednesday', '7:30AM–4PM'], ['Thursday', 'Closed'], ['Friday', '7:30AM–4PM'], ['Saturday', '7:30AM–4PM'], ['Sunday', '7:30AM–4PM'], ['Monday', '7:30AM–4PM']]"
0x80c32f55c3ed59ed:0xf9024c77de7e67f8,McDonald's,34.129148799999996,-117.8301597,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,785,$,"[['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM']]"
0x80c32e084dc5fe8b:0x7b9239e5240304cb,Starbucks,34.06802,-117.751812,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,726,$$,"[['Tuesday', '4:30AM–11PM'], ['Wednesday', '4:30AM–11PM'], ['Thursday', '4:30AM–11PM'], ['Friday', '4:30AM–11PM'], ['Saturday', '5AM–11PM'], ['Sunday', '5AM–10:30PM'], ['Monday', '4:30AM–11PM']]"
0x80e824e2e290396f:0x4bdce1de8a1b4bb,McDonald's,34.1635474,-118.8267582,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,542,$,"[['Tuesday', '5AM–11:30PM'], ['Wednesday', '5AM–11:30PM'], ['Thursday', '5AM–11:30PM'], ['Friday', '5AM–11:30PM'], ['Saturday', '5AM–11:30PM'], ['Sunday', '5AM–11:30PM'], ['Monday', '5AM–11:30PM']]"
0x8085793451873b71:0x31ba2c3259657b90,Highwire Coffee Roasters,37.8905095,-122.2913169,"['Coffee shop', 'Cafe', 'Coffee roasters']",4.7,118,$,"[['Tuesday', '8AM–4PM'], ['Wednesday', '8AM–4PM'], ['Thursday', '8AM–4PM'], ['Friday', '8AM–4PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–4PM']]"
0x8085873be66a8955:0xb8899dd89a8a99cd,Blue Danube Coffee House,37.7831653,-122.4625598,"['Cafe', 'Coffee shop', 'Restaurant']",4.2,247,$$,"[['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', '8AM–6PM'], ['Monday', '8AM–6PM']]"
0x808f7affb7c03ee7:0x7d5556b9de129ce7,Chit Chat Cafe At the Pier,37.6334155,-122.4944032,"['Coffee shop', 'Cafe']",4.2,184,$,"[['Tuesday', '7AM–6PM'], ['Wednesday', '7AM–6PM'], ['Thursday', '7AM–6PM'], ['Friday', '7AM–6PM'], ['Saturday', '7AM–6PM'], ['Sunday', '7AM–6PM'], ['Monday', '7AM–6PM']]"
0x80858765874f8f3b:0xad494ffe373260f,Starbucks,37.763689,-122.47741099999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",3.8,288,$$,"[['Tuesday', '4:30AM–6PM'], ['Wednesday', '4:30AM–6PM'], ['Thursday', '4:30AM–6PM'], ['Friday', '4:30AM–6PM'], ['Saturday', '4:30AM–6PM'], ['Sunday', '4:30AM–6PM'], ['Monday', '4:30AM–6PM']]"
0x809106e299e88a51:0x623442e4284b7644,Huckleberry's,37.521574,-120.849367,"['American restaurant', 'Cafe']",4.4,863,$$,"[['Tuesday', '6AM–3PM'], ['Wednesday', '6AM–3PM'], ['Thursday', '6AM–3PM'], ['Friday', '6AM–3PM'], ['Saturday', '6AM–3PM'], ['Sunday', '6AM–3PM'], ['Monday', '6AM–3PM']]"
0x808580b22ca9a1ad:0x134241c0fa896ab1,Matching Half,37.777276199999996,-122.44144039999999,"['Coffee shop', 'Cafe', 'Espresso bar', 'Restaurant', 'Wine bar']",4.5,293,$$,"[['Tuesday', '7AM–3PM'], ['Wednesday', '7AM–3PM'], ['Thursday', '7AM–3PM'], ['Friday', '7AM–3PM'], ['Saturday', '7AM–5PM'], ['Sunday', '7AM–5PM'], ['Monday', '7AM–3PM']]"
0x808f86eb21e514b5:0x101f2885cd096695,Little House Cafe,37.7713472,-122.2394722,"['Cafe', 'Restaurant']",4.5,315,$$,"[['Tuesday', 'Closed'], ['Wednesday', '8:30AM–1:30PM'], ['Thursday', '8:30AM–1:30PM'], ['Friday', '8:30AM–1:30PM'], ['Saturday', '8:30AM–1:30PM'], ['Sunday', '8:30AM–1:30PM'], ['Monday', 'Closed']]"
0x80857e5bc3907d2b:0xcf4433153e3ddb6,Black Diamond Café,37.8427106,-122.29557949999999,"['Coffee shop', 'American restaurant', 'Cafe', 'Takeout Restaurant', 'Pastry shop', 'Sandwich shop']",4.4,258,$$,"[['Tuesday', '7AM–3PM'], ['Wednesday', '7AM–3PM'], ['Thursday', '7AM–3PM'], ['Friday', '7AM–3PM'], ['Saturday', '8AM–3PM'], ['Sunday', 'Closed'], ['Monday', '7AM–3PM']]"
0x80857edfa8354ceb:0xe7730b4336d3cb7,Free Speech Movement Cafe.,37.8725738,-122.260848,['Cafe'],4.3,168,$,"[['Tuesday', '6:30AM–2AM'], ['Wednesday', '6:30AM–2AM'], ['Thursday', '6:30AM–2AM'], ['Friday', '6:30AM–10PM'], ['Saturday', '9AM–10PM'], ['Sunday', '1PM–2AM'], ['Monday', '6:30AM–2AM']]"
0x8094674e2ee1cf01:0x9337ed2bba1dcffb,Hi-Top Coffee,36.759503599999995,-119.80088719999999,['Coffee shop'],4.8,376,$,"[['Tuesday', '8AM–2PM'], ['Wednesday', '8AM–2PM'], ['Thursday', '8AM–2PM'], ['Friday', '8AM–2PM'], ['Saturday', '8AM–2PM'], ['Sunday', '8AM–2PM'], ['Monday', 'Closed']]"
0x808fc75533389a55:0x29dfb870ab30ee90,Starbucks,37.52057,-121.99087499999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.1,235,$$,"[['Tuesday', '4AM–7PM'], ['Wednesday', '4AM–7PM'], ['Thursday', '4AM–7PM'], ['Friday', '4AM–7PM'], ['Saturday', '4:30AM–7PM'], ['Sunday', '5AM–7PM'], ['Monday', '4AM–7PM']]"
0x808f86ece5442763:0x5138c73dd189a148,Kefa Coffee,37.7731542,-122.2348126,"['Coffee shop', 'Breakfast restaurant', 'Sandwich shop']",4.6,166,$$,"[['Tuesday', '7AM–1PM'], ['Wednesday', '7AM–1PM'], ['Thursday', '7AM–1PM'], ['Friday', '7AM–1PM'], ['Saturday', '8AM–1PM'], ['Sunday', '8AM–1PM'], ['Monday', '7AM–1PM']]"
0x80951e0a0d5dec15:0x5b25494bcbcf5bad,Starbucks,36.545666,-119.400308,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,623,$$,"[['Tuesday', '4:30AM–10PM'], ['Wednesday', '4:30AM–10PM'], ['Thursday', '4:30AM–10PM'], ['Friday', '4:30AM–10PM'], ['Saturday', '5AM–10PM'], ['Sunday', '5:30AM–10PM'], ['Monday', '4:30AM–10PM']]"
0x80c296768ba3f9c5:0x428dc2479ccf8094,NoHo Cafe,34.1792537,-118.3962028,"['Mediterranean restaurant', 'Armenian restaurant', 'Cafe', 'Fast food restaurant', 'Middle Eastern restaurant', 'Persian restaurant']",4.6,228,$,"[['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM'], ['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', 'Closed'], ['Monday', '11AM–7PM']]"
0x808364947d14cb5f:0x3246c3b10809dc33,McDonald's,39.1572896,-122.1460134,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.3,1183,$,"[['Tuesday', '5AM–11PM'], ['Wednesday', '5AM–11PM'], ['Thursday', '5AM–11PM'], ['Friday', '5AM–11PM'], ['Saturday', '5AM–11PM'], ['Sunday', '5AM–11PM'], ['Monday', '5AM–11PM']]"
0x80c2b724550ea599:0xd089692dd2152bfb,CLASSIC GRILL,33.9602236,-118.37837329999999,"['American restaurant', 'Cafe']",4.0,318,,"[['Tuesday', '7AM–8PM'], ['Wednesday', '7AM–8PM'], ['Thursday', '7AM–8PM'], ['Friday', '7AM–8PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–2PM'], ['Monday', '7AM–8PM']]"
0x808449fe78d83291:0x91a6e0b7738d3d92,McDonald's,38.367409599999995,-122.7164859,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.2,287,$,
0x808439aec1922f9f:0x6fcc2d185a08ac22,McDonald's,38.452928299999996,-122.7705237,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.5,508,$,"[['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM']]"
0x80c259a348fb89c5:0xa272698cdbaf0eae,Panera Bread,34.598723899999996,-118.14805899999999,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.1,497,$$,"[['Tuesday', '6AM–9PM'], ['Wednesday', '6AM–9PM'], ['Thursday', '6AM–9PM'], ['Friday', '6AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '7AM–8PM'], ['Monday', '6AM–9PM']]"
0x808580e5658a537b:0x92193044e55eee1,Caffe Sapore,37.802785,-122.414582,"['Cafe', 'American restaurant', 'Sandwich shop']",4.2,374,$,"[['Tuesday', '7AM–8PM'], ['Wednesday', '7AM–8PM'], ['Thursday', '7AM–8PM'], ['Friday', '7AM–8PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–6PM'], ['Monday', '7AM–8PM']]"
0x80e84fad8d5282e3:0x2f3bf9c6b3fb07f6,Anacappuccino,34.1484246,-119.1967215,['Coffee shop'],4.7,354,$,"[['Tuesday', '5AM–6:30PM'], ['Wednesday', '5AM–6:30PM'], ['Thursday', '5AM–6:30PM'], ['Friday', '5AM–6:30PM'], ['Saturday', '6AM–5PM'], ['Sunday', '6AM–5PM'], ['Monday', '5AM–6:30PM']]"
0x80c2a4ca40a324db:0xbf764b126c668e84,Dunkin',34.0249041,-118.49075599999999,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']",4.2,428,$,"[['Tuesday', '5AM–7PM'], ['Wednesday', '5AM–7PM'], ['Thursday', '5AM–7PM'], ['Friday', '5AM–7PM'], ['Saturday', '5AM–7PM'], ['Sunday', '5AM–7PM'], ['Monday', '5AM–7PM']]"
0x80e84cf926539baf:0x7ab9dfc0c2cf834e,Panera Bread,34.2408122,-119.1787581,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.0,278,$$,"[['Tuesday', '6:30AM–9:30PM'], ['Wednesday', '6:30AM–9:30PM'], ['Thursday', '6:30AM–9:30PM'], ['Friday', '6:30AM–9:30PM'], ['Saturday', '6:30AM–9:30PM'], ['Sunday', '6:30AM–9:30PM'], ['Monday', '6:30AM–9:30PM']]"
0x809466613b0f6369:0x1ab7d154ed50b652,McDonald's,36.779421,-119.861733,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.5,771,$,"[['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM'], ['Thursday', '5AM–12AM'], ['Friday', '5AM–2AM'], ['Saturday', '5AM–2AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM']]"
0x809467e6bc1f77ab:0xc01619d341094a7e,1920 Tea Club,36.823153999999995,-119.8068,"['Tea house', 'Asian restaurant', 'Bubble tea store', 'Coffee shop', 'Dessert shop']",4.2,422,$$,"[['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM']]"
0x80945cff8972e853:0xdd311b807c1cbb79,Starbucks,36.808192,-119.74023199999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,358,$$,"[['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–8PM']]"
0x808fe8d9709a6713:0x371230b6b9b37265,Panera Bread,37.7031669,-121.8514041,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",3.8,486,$$,"[['Tuesday', '7AM–9PM'], ['Wednesday', '7AM–9PM'], ['Thursday', '7AM–9PM'], ['Friday', '7AM–9PM'], ['Saturday', '7AM–9PM'], ['Sunday', '8AM–9PM'], ['Monday', '7AM–9PM']]"
0x80857c3b84641df1:0x258364cb3950fbbb,"LBNL Cafeteria, Bay View Cafe",37.875994399999996,-122.2508972,"['Cafeteria', 'Cafe', 'Food service']",3.9,136,$$,"[['Tuesday', '7:30AM–3PM'], ['Wednesday', '7:30AM–3PM'], ['Thursday', '7:30AM–3PM'], ['Friday', '7:30AM–3PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '7:30AM–3PM']]"
0x808ff375791f95b5:0x98d54b5a11d3910e,Boba Guys San Ramon,37.763706899999995,-121.9598357,['Cafe'],4.4,296,$,"[['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–6PM'], ['Monday', '11AM–8PM']]"
0x808fec6b8d9e206d:0x8cade0896d146f59,Tous Les Jours,37.7071144,-121.92894729999999,"['Bakery', 'Cafe', 'Cake shop', 'Coffee shop']",4.5,238,$$,"[['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–8PM'], ['Saturday', '9AM–8PM'], ['Sunday', '9AM–7PM'], ['Monday', '9AM–7PM']]"
0x80e830bcb3f7a2bf:0x790d538590ec1566,Old New York Deli & Bakery Co,34.189658,-118.93452099999999,"['Bagel shop', 'Bakery', 'Coffee shop', 'Deli']",4.1,136,$$,"[['Tuesday', '5:30AM–4PM'], ['Wednesday', '5:30AM–4PM'], ['Thursday', '5:30AM–4PM'], ['Friday', '5:30AM–4PM'], ['Saturday', '6AM–4PM'], ['Sunday', '6AM–4PM'], ['Monday', '5:30AM–4PM']]"
0x80e830acab78ef31:0xe89caf0290755e22,Ragamuffin Coffee Roasters,34.1795419,-118.95370369999999,"['Coffee shop', 'Bakery']",4.7,193,,"[['Tuesday', '7AM–6PM'], ['Wednesday', '7AM–6PM'], ['Thursday', '7AM–6PM'], ['Friday', '7AM–6PM'], ['Saturday', '7AM–6PM'], ['Sunday', '8AM–3PM'], ['Monday', '7AM–6PM']]"
0x80857dc9f25e11e1:0xf18a20c8e0024204,Rick & Ann's Restaurant,37.8585333,-122.2441028,"['American restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe', 'Lunch restaurant']",4.5,567,$$,"[['Tuesday', '8:30AM–2PM'], ['Wednesday', '8:30AM–2PM'], ['Thursday', '8:30AM–2PM'], ['Friday', '8:30AM–2PM'], ['Saturday', '8:30AM–2PM'], ['Sunday', '8:30AM–2PM'], ['Monday', '8:30AM–2PM']]"
0x8094f8580a6f2287:0x8754c1097e0790b6,McDonald's,36.711786,-119.557558,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.4,668,$,"[['Tuesday', '5:30AM–11PM'], ['Wednesday', '5:30AM–11PM'], ['Thursday', '5:30AM–11PM'], ['Friday', '5:30AM–12AM'], ['Saturday', '5:30AM–12AM'], ['Sunday', '5:30AM–11PM'], ['Monday', '5:30AM–11PM']]"
